er,sx,sy,sz,u (sy/sx),v (sz/sx),d,Pxx,Pyy,Pzz,Nx,Ny,Nz,N_sum
20,1.0,0.5,0.2,0.5,0.2,0.02,70.31048300500413,36.991680731203864,16.450494914243446,0.014222630214740925,0.027033105288359137,0.06078844467677158,0.10204418017987164
0.5,1.0,0.3,0.3,0.3,0.3,0.03,-5.996773843888612,-7.16862024090935,-7.168620240909356,-0.16675633032569884,-0.13949685802761239,-0.13949685802761225,-0.44575004638092347
1.25,1.0,0.3,0.3,0.3,0.3,0.03,2.6905663842499097,2.509760182176974,2.509760182176975,0.37166895634087294,0.3984444438562241,0.3984444438562239,1.1685578440533209
1.5,1.0,0.3,0.3,0.3,0.3,0.03,5.2252008315244405,4.5864623066818835,4.586462306681884,0.19138020379366974,0.2180329703229282,0.21803297032292818,0.6274461444395261
1.75,1.0,0.3,0.3,0.3,0.3,0.03,7.6252637616042875,6.3416444987772485,6.34164449877725,0.13114300452599806,0.1576878048261477,0.15768780482614767,0.4465186141782934
2,1.0,0.3,0.3,0.3,0.3,0.03,9.906337060818503,7.849621692116593,7.849621692116594,0.10094548508299755,0.12739467444708882,0.12739467444708882,0.3557348339771752
3,1.0,0.3,0.3,0.3,0.3,0.03,18.050260888453966,12.261390640117314,12.261390640117314,0.055400861304983146,0.08155681760339317,0.08155681760339317,0.2185144965117695
5,1.0,0.3,0.3,0.3,0.3,0.03,30.917597725373007,17.19674039507281,17.19674039507281,0.032344039432899874,0.058150555106740984,0.058150555106740984,0.14864514964638184
8,1.0,0.3,0.3,0.3,0.3,0.03,44.82753269457614,20.904702796797295,20.904702796797295,0.02230771893722792,0.04783612614445803,0.04783612614445803,0.11797997122614398
10,1.0,0.3,0.3,0.3,0.3,0.03,51.82641337397956,22.366901905942118,22.366901905942104,0.019295180486135453,0.044708918749911196,0.044708918749911224,0.10871301798595787
12.5,1.0,0.3,0.3,0.3,0.3,0.03,58.898762967535085,23.64734873612249,23.647348736122478,0.016978285274874085,0.042288038763197616,0.04228803876319764,0.10155436280126934
15,1.0,0.3,0.3,0.3,0.3,0.03,64.6892713208074,24.571909442862147,24.571910131245073,0.015458513901645208,0.04069687796649797,0.040696876826373504,0.09685226869451669
17.5,1.0,0.3,0.3,0.3,0.3,0.03,69.69747052463948,25.278450374696426,25.278583436369118,0.014347722987256468,0.03955938695518274,0.039559178722066664,0.09346628866450588
20,1.0,0.3,0.3,0.3,0.3,0.03,73.66315210759214,25.841994235641835,25.84200449100633,0.013575308297144324,0.03869670393397033,0.038696688577235766,0.09096870080835043
0.5,1.0,0.3,0.2,0.3,0.2,0.02,-8.834981429627694,-10.29609445859252,-11.490777887942619,-0.11318642919231806,-0.09712420607849594,-0.08702631012033654,-0.2973369453911505
1.25,1.0,0.3,0.2,0.3,0.2,0.02,4.066685289827314,3.8229880338008,3.6813257574972624,0.24590051325128814,0.26157549831664106,0.27164126889977996,0.7791172804677091
1.5,1.0,0.3,0.2,0.3,0.2,0.02,7.953811795526903,7.076026049992548,6.606876092490413,0.12572588159080958,0.14132226096045156,0.15135746243775208,0.41840560498901325
1.75,1.0,0.3,0.2,0.3,0.2,0.02,11.684493036279619,9.88976948713945,8.999369909317844,0.08558351628051492,0.10111459132595449,0.111118890553061,0.2978169981595304
2,1.0,0.3,0.2,0.3,0.2,0.02,15.275377891311324,12.354744215964981,10.999278088039821,0.06546482889754254,0.08094056683972344,0.09091505751521642,0.23732045325248238
3,1.0,0.3,0.2,0.3,0.2,0.02,28.461486085668525,19.820621562008288,16.57663437879452,0.03513519979209867,0.050452504573155116,0.06032587660129846,0.14591358096655224
5,1.0,0.3,0.2,0.3,0.2,0.02,50.52407457557079,28.623309069599127,22.381205939717663,0.019792544611663528,0.03493656158232599,0.044680344870309294,0.09940945106429881
8,1.0,0.3,0.2,0.3,0.2,0.02,76.23586240200338,35.54743018997058,26.47403558582383,0.013117186170556409,0.02813142876027483,0.03777285849594742,0.07902147342677865
10,1.0,0.3,0.2,0.3,0.2,0.02,89.98089359702928,38.34880520180217,28.02866906453143,0.011113470427159829,0.02607643170987256,0.03567775543311255,0.07286765757014493
12.5,1.0,0.3,0.2,0.3,0.2,0.02,104.48119417961016,40.83229229180346,29.361694265004665,0.009571100405695336,0.024490420299051803,0.03405798013474551,0.06811950083949264
15,1.0,0.3,0.2,0.3,0.2,0.02,116.81329305608416,42.63955818627945,30.304813643865316,0.008560669542291578,0.023452400600196176,0.03299805805611455,0.0650111281986023
17.5,1.0,0.3,0.2,0.3,0.2,0.02,127.5224128214084,44.026376431368405,31.012726271643274,0.007841758776949054,0.022713656699839345,0.032244827211929374,0.06280024268871777
20,1.0,0.3,0.2,0.3,0.2,0.02,137.50780192567103,45.14130770354726,31.56663509086121,0.007272314632303872,0.022152659080397413,0.03167901796062856,0.06110399167332985
0.5,1.0,0.2,0.2,0.2,0.2,0.02,-13.12044098914371,-16.38525347723974,-16.38525347723974,-0.07621695039270657,-0.061030487040622826,-0.061030487040622826,-0.19827792447395223
1.25,1.0,0.2,0.2,0.2,0.2,0.02,6.12621402489102,5.614882346318899,5.6148823463188995,0.16323295202174873,0.1780981217986869,0.17809812179868686,0.5194291956191225
1.5,1.0,0.2,0.2,0.2,0.2,0.02,12.029766254301471,10.212316396832136,10.21231639683214,0.08312713471406238,0.09792097709685144,0.0979209770968514,0.27896908890776523
1.75,1.0,0.2,0.2,0.2,0.2,0.02,17.738682614879462,14.06324795416555,14.063247954165545,0.05637397216641024,0.07110732906503286,0.07110732906503289,0.198588630296476
2,1.0,0.2,0.2,0.2,0.2,0.02,23.272952313747084,17.34614348941149,17.34614348941149,0.04296833450775004,0.05764970182625461,0.05764970182625461,0.15826773816025927
3,1.0,0.2,0.2,0.2,0.2,0.02,43.92464062566549,26.812359218258354,26.812359218258337,0.022766264806175617,0.037296233123679474,0.0372962331236795,0.0973587310535346
5,1.0,0.2,0.2,0.2,0.2,0.02,79.66138405952034,37.15185250245699,37.15185250245704,0.01255313363941597,0.02691655819676465,0.026916558196764615,0.06638625003294524
8,1.0,0.2,0.2,0.2,0.2,0.02,123.29826903888043,44.73923074344818,44.739230743448196,0.008110413940074565,0.02235174774761733,0.022351747747617324,0.052813909435309225
10,1.0,0.2,0.2,0.2,0.2,0.02,147.5771063006465,47.68556307316139,47.68556307316134,0.00677611876982317,0.020970707601077374,0.020970707601077394,0.048717533971977936
12.5,1.0,0.2,0.2,0.2,0.2,0.02,173.9883953881613,50.2408842569637,50.24088425696368,0.0057475097564354165,0.019904108273360928,0.019904108273360935,0.04555572630315728
15,1.0,0.2,0.2,0.2,0.2,0.02,197.1155862619282,52.06618655644668,52.066186556446674,0.005073165541923178,0.019206323069500524,0.019206323069500528,0.04348581168092423
17.5,1.0,0.2,0.2,0.2,0.2,0.02,217.82779257334366,53.44718137905284,53.44718091390509,0.0045907824166344395,0.018710060553201083,0.018710060716033667,0.04201090368586919
20,1.0,0.2,0.2,0.2,0.2,0.02,236.30351967112526,54.54459051307666,54.54472889157053,0.0042318455577460175,0.018333623748816252,0.01833357723691138,0.04089904654347365
