er,sx,sy,sz,smin,Pxx_inf,Pyy_inf,Pzz_inf,Nx_inf,Ny_inf,Nz_inf,N_sum_inf,nd_levels,valid
10000000000.0,1.0,1.0,0.5,0.5,4.8455198830848865,4.8455198830848865,2.3270524552853167,0.20637620402526402,0.20637620402526402,0.42972817296350607,0.8424805810140341,40,48,56,64,72,80,True
10000000000.0,1.0,0.7,0.5,0.5,5.521821683840204,3.7216717117010214,2.608901442907652,0.18109965465319777,0.2686964561801561,0.3833030959136149,0.8330992067469687,40,48,56,64,72,80,True
10000000000.0,1.0,0.5,0.5,0.5,6.453488973672721,2.975996821724066,2.934054083274245,0.15495494051040326,0.33602186423729985,0.3408253466425726,0.8318021513902757,40,48,56,64,72,80,True
10,1.0,1.0,0.7,0.7,2.755113980362323,2.7551139803623226,2.092224589834507,0.36296139002876776,0.36296139002876787,0.4779601601370621,1.2038829401945979,29,35,40,46,52,58,True
10,1.0,0.7,0.7,0.7,3.0100672742861923,2.300938315351909,2.3009383153519094,0.3322184884512723,0.4346053057259201,0.43460530572592004,1.2014290999031125,29,35,40,46,52,58,True
20,1.0,1.0,0.7,0.7,3.3380118161389007,3.3380118161389007,2.4202217935597297,0.2995795267006293,0.2995795267006293,0.4131852719701247,1.0123443253713833,29,35,40,46,52,58,True
20,1.0,0.7,0.7,0.7,3.7159552837095062,2.7014170978364827,2.7014170978364827,0.26910980451888955,0.3701760830642859,0.3701760830642859,1.0094619706474615,29,35,40,46,52,58,True
100,1.0,1.0,0.7,0.7,3.959020796566717,3.959020796566717,2.741220730024186,0.25258771079636794,0.25258771079636794,0.36480097682289775,0.8699763984156337,29,35,40,46,52,58,True
100,1.0,0.7,0.7,0.7,4.4967969441037425,3.1042970995041728,3.1042970995041728,0.2223805104900751,0.32213411537179315,0.32213411537179315,0.8666487412336614,29,35,40,46,52,58,True
10000000000.0,1.0,1.0,0.7,0.7,4.144569880123683,4.144569880123683,2.8320936293032393,0.24127956070803608,0.24127956070803608,0.3530956708680649,0.8356547922841371,29,35,40,46,52,58,True
10000000000.0,1.0,0.7,0.7,0.7,4.73607392553523,3.220345795348264,3.2203457953482637,0.2111453528223778,0.3105256589042342,0.3105256589042343,0.8321966706308463,29,35,40,46,52,58,True
10,1.0,1.0,1.0,1.0,2.4919710120533587,2.491971012053359,2.491971012053359,0.40128877710178906,0.401288777101789,0.401288777101789,1.203866331305367,20,24,28,32,36,40,True
20,1.0,1.0,1.0,1.0,2.9633677494901254,2.9633677494901254,2.9633677494901254,0.3374538985828064,0.3374538985828064,0.3374538985828064,1.0123616957484192,20,24,28,32,36,40,True
100,1.0,1.0,1.0,1.0,3.4480450198668184,3.4480450198668184,3.4480450198668184,0.2900194151289316,0.2900194151289316,0.2900194151289316,0.8700582453867948,20,24,28,32,36,40,True
10000000000.0,1.0,1.0,1.0,1.0,3.5895453879607904,3.5895453879607904,3.5895453879607904,0.27858681028354315,0.27858681028354315,0.27858681028354315,0.8357604308506295,20,24,28,32,36,40,True
