r,er,srx,sry,Pxx_inf,Pyy_inf,Nx,Ny,N_sum
2.0,1.5,1.0,2.0,0.37879731336978856,0.4264671184235993,2.6399342463756668,2.3448466641377133,4.98478091051338
2.0,0.7,1.0,2.0,-0.3732622380395966,-0.3362173488111784,-2.679081616324439,-2.9742665080665,-5.65334812439094
2.5,100000.0,1.0,2.5,1.5527616274807374,3.5952552209003317,0.644013853963174,0.2781443704432137,0.9221582244063877
2.5,1000.0,1.0,2.5,1.5500770755663005,3.5817741009228907,0.645129210516621,0.2791912532234618,0.9243204637400828
2.5,6.0,1.0,2.5,1.162478564318125,2.0562022222303957,0.8602309158161294,0.48633348859786946,1.3465644044139988
2.5,3.0,1.0,2.5,0.8543371631745375,1.26158768894785,1.1704980692683553,0.7926519961795037,1.9631500654478589
2.5,1.5,1.0,2.5,0.37269531401916667,0.4343472297611762,2.6831568908552814,2.302305463188623,4.9854623540439045
2.5,0.7,1.0,2.5,-0.37929306226306786,-0.33140592723461915,-2.63648376280193,-3.0174475403756102,-5.65393130317754
3.0,100000.0,1.0,3.0,1.4755584294625936,4.041587312996148,0.6777095234135903,0.2474275383793875,0.9251370617929777
3.0,1000.0,1.0,3.0,1.4731352075180615,4.024637114297897,0.678824316258655,0.24846960647642174,0.9272939227350767
3.0,6.0,1.0,3.0,1.1189046157755125,2.1978948709741664,0.8937312313319042,0.4549808151455274,1.3487120464774316
3.0,3.0,1.0,3.0,0.8306721875273669,1.314249090932887,1.2038443263360787,0.7608907678910205,1.9647350942270991
3.0,1.5,1.0,3.0,0.368177590671701,0.4405254468703071,2.716080569096033,2.270016424940839,4.986096994036872
3.0,0.7,1.0,3.0,-0.3840025321423251,-0.3278334218054258,-2.604149494590739,-3.0503296292759177,-5.654479123866657
3.33,100000.0,1.0,3.33,1.4360843292972632,4.332525966798475,0.6963379375425274,0.2308122346324796,0.927150172175007
3.33,1000.0,1.0,3.33,1.4337932073846762,4.3130946268130055,0.697450646892141,0.23185208916663888,0.9293027360587799
3.33,6.0,1.0,3.33,1.0964217379996108,2.282764189272913,0.9120578016124257,0.43806539663587046,1.3501231982482962
3.33,3.0,1.0,3.33,0.8183654551228249,1.3445015697722953,1.2219479619284692,0.743770050167632,1.9657180120961013
3.33,1.5,1.0,3.33,0.36578026808687686,0.44392991737478055,2.733881751550603,2.2526078123177413,4.986489563868345
3.33,0.7,1.0,3.33,-0.3865909299165789,-0.3259342639009051,-2.5867135584784324,-3.0681033286639465,-5.654816887142379
5.0,100000.0,1.0,5.0,1.311127875736155,5.775708276024735,0.7627021120564101,0.1731389385005908,0.935841050557001
5.0,1000.0,1.0,5.0,1.3092412926899928,5.7413894276307005,0.7638011461931363,0.17417386725022588,0.9379750134433622
5.0,6.0,1.0,5.0,1.0239143625721272,2.6341308041041427,0.9766441770461614,0.3796318688661689,1.3562760459123302
5.0,3.0,1.0,5.0,0.7780570233818865,1.4603254160636818,1.2852528413064388,0.6847788780500086,1.9700317193564474
5.0,1.5,1.0,5.0,0.3576941230306458,0.45610212061434635,2.7956847362413164,2.192491450495891,4.988176186737207
5.0,0.7,1.0,5.0,-0.39580457968553906,-0.3195091325979374,-2.5264993163911478,-3.1298009915052285,-5.656300307896377
7.0,100000.0,1.0,7.0,1.2349487532292662,7.4635582919789565,0.8097502000670886,0.13398434913742072,0.9437345492045094
7.0,1000.0,1.0,7.0,1.2332989169088493,7.406378119433706,0.8108334372873759,0.13501876138028723,0.9458521986676631
7.0,6.0,1.0,7.0,0.9789126960064247,2.9393779120811225,1.0215415573621662,0.3402080405822963,1.3617495979444625
7.0,3.0,1.0,7.0,0.7524696222664957,1.550540443858434,1.3289573032701625,0.6449364181120973,1.9738937213822598
7.0,1.5,1.0,7.0,0.35237217154178235,0.4647241553562113,2.837908554539261,2.151814121289864,4.989722675829125
7.0,0.7,1.0,7.0,-0.40229487864652097,-0.3152576926940262,-2.4857388276092287,-3.1720082433342918,-5.65774707094352
10.0,100000.0,1.0,10.0,1.174475632329574,9.950719107567325,0.8514438039182632,0.10049524955834797,0.9519390534766112
10.0,1000.0,1.0,10.0,1.1730060224812198,9.849153249446,0.8525105420044937,0.10153157075266836,0.9540421127571621
10.0,6.0,1.0,10.0,0.9423902341471371,3.2613931761026276,1.0611315395314975,0.3066174318776868,1.3677489714091844
10.0,3.0,1.0,10.0,0.7314331761641213,1.6370402408996851,1.367178892874852,0.6108585329890361,1.9780374258638882
10.0,1.5,1.0,10.0,0.3478840703850977,0.47239148686356974,2.8745208106051785,2.1168882755264544,4.9914090861316325
10.0,0.7,1.0,10.0,-0.40804266571917785,-0.3116675267435566,-2.4507241129735626,-3.2085472954094794,-5.6592714083830415
